Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v4.0 Base Score,CVSS v4.0 Base+Threat Score,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,EPSS Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"45590","","","None","10.30.1.12","tcp","0","Common Platform Enumeration (CPE)","It was possible to enumerate CPE names that matched on the remote
system.","By using information obtained from a Nessus scan, this plugin reports
CPE (Common Platform Enumeration) matches for various hardware and
software products found on a host. 

Note that if an official CPE is not available for the product, this
plugin computes the best possible CPE based on the information
available from the scan.","n/a","http://cpe.mitre.org/
https://nvd.nist.gov/products/cpe","
The remote operating system matched the following CPE : 

  cpe:/o:linux:linux_kernel -> Linux Kernel

Following application CPE's matched on the remote system : 

  cpe:/a:mongodb:mongodb:8.0.6 -> MongoDB
  cpe:/a:openbsd:openssh:8.7 -> OpenBSD OpenSSH
","","","","","","","","","None","","","","2010/04/21","2026/01/05","","",""
"54615","","","None","10.30.1.12","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : general-purpose
Confidence level : 65
","","","","","","","","","None","","","","2011/05/23","2025/03/12","","",""
"65914","","","None","10.30.1.12","tcp","27017","MongoDB Detection","The remote host is running a database system.","A document-oriented database system is listening on the remote port.","n/a","https://www.mongodb.com/","
  Service : mongodb
  Version : 8.0.6


  Version     : 8.0.6
  Git version : 80f21521ad4a3dfd5613f5d649d7058c6d46277f

","","","","","","","","","None","","","","2013/04/10","2025/09/24","","",""
"66334","","","None","10.30.1.12","tcp","0","Patch Report","The remote host is missing several patches.","The remote host is missing one or more security patches. This plugin lists the newest version of each patch to install 
to make sure the remote host is up-to-date.

Note: Because the 'Show missing patches that have been superseded' setting in your scan policy depends on this plugin,
it will always run and cannot be disabled.","Install the patches listed below.","","

. You need to take the following action :

[ MongoDB 7.0.x < 7.0.31 / 8.0.x < 8.0.20 / 8.2.x < 8.2.6 / 8.3.0-rc0 Double Free (SERVER-118849) (303196) ]

+ Action to take : Upgrade to MongoDB version 7.0.31, 8.0.20, 8.2.6, 8.3.0-rc0 or later.

+Impact : Taking this action will resolve 9 different vulnerabilities (CVEs).



","","","","","","","","","None","","","","2013/07/08","2026/04/16","","",""
"70657","","","None","10.30.1.12","tcp","22","SSH Algorithms and Languages Supported","An SSH server is listening on this port.","This script detects which algorithms and languages are supported by
the remote service for encrypting communications.","n/a","","
Nessus negotiated the following encryption algorithm(s) with the server : 

  Client to Server: aes256-ctr
  Server to Client: aes256-ctr

The server supports the following options for compression_algorithms_server_to_client : 

  none
  zlib@openssh.com

The server supports the following options for mac_algorithms_client_to_server : 

  hmac-sha1
  hmac-sha1-etm@openssh.com
  hmac-sha2-256
  hmac-sha2-256-etm@openssh.com
  hmac-sha2-512
  hmac-sha2-512-etm@openssh.com
  umac-128-etm@openssh.com
  umac-128@openssh.com

The server supports the following options for server_host_key_algorithms : 

  ecdsa-sha2-nistp256
  rsa-sha2-256
  rsa-sha2-512
  ssh-ed25519

The server supports the following options for encryption_algorithms_client_to_server : 

  aes128-ctr
  aes128-gcm@openssh.com
  aes256-ctr
  aes256-gcm@openssh.com
  chacha20-poly1305@openssh.com

The server supports the following options for mac_algorithms_server_to_client : 

  hmac-sha1
  hmac-sha1-etm@openssh.com
  hmac-sha2-256
  hmac-sha2-256-etm@openssh.com
  hmac-sha2-512
  hmac-sha2-512-etm@openssh.com
  umac-128-etm@openssh.com
  umac-128@openssh.com

The server supports the following options for kex_algorithms : 

  curve25519-sha256
  curve25519-sha256@libssh.org
  diffie-hellman-group-exchange-sha256
  diffie-hellman-group14-sha256
  diffie-hellman-group16-sha512
  diffie-hellman-group18-sha512
  ecdh-sha2-nistp256
  ecdh-sha2-nistp384
  ecdh-sha2-nistp521
  kex-strict-s-v00@openssh.com

The server supports the following options for compression_algorithms_client_to_server : 

  none
  zlib@openssh.com

The server supports the following options for encryption_algorithms_server_to_client : 

  aes128-ctr
  aes128-gcm@openssh.com
  aes256-ctr
  aes256-gcm@openssh.com
  chacha20-poly1305@openssh.com
","","","","","","","","","None","","","","2013/10/28","2026/01/12","","",""
"91822","","","None","10.30.1.12","tcp","0","Database Authentication Failure(s) for Provided Credentials","Database credentialed checks for one or more detected database systems
have been disabled.","Nessus was unable to log into one or more detected database systems
for which credentials have been provided in order to perform authenticated
checks.","Address the problem(s) so that the credentialed checks can be
executed.","","
Nessus was unable to log into the following database systems for which
credentials have been provided :

  Database        : MongoDB
  Port            : 27017
  Failure details :
Login failed with user ' (database )'. Unable to authenticate to MongoDB with supplied credentials.
Consult debug logs and DB_Auth KB items for further details.


","","","","","","","","","None","","","","2016/06/24","2017/12/19","","",""
"110723","","","None","10.30.1.12","tcp","0","Target Credential Status by Authentication Protocol - No Credentials Provided","Nessus was able to find common ports used for local checks,
however, no credentials were provided in the scan policy.","Nessus was not able to successfully authenticate directly to the
remote target on an available authentication protocol. Nessus was
able to connect to the remote port and identify that the service
running on the port supports an authentication protocol, but Nessus
failed to authenticate to the remote service using the provided
credentials. There may have been a protocol failure that prevented
authentication from being attempted or all of the provided credentials
for the authentication protocol may be invalid. See plugin output for
error details.

Please note the following :

- This plugin reports per protocol, so it is possible for
  valid credentials to be provided for one protocol and not
  another. For example, authentication may succeed via SSH
  but fail via SMB, while no credentials were provided for
  an available SNMP service.

- Providing valid credentials for all available
  authentication protocols may improve scan coverage, but
  the value of successful authentication for a given
  protocol may vary from target to target depending upon
  what data (if any) is gathered from the target via that
  protocol. For example, successful authentication via SSH
  is more valuable for Linux targets than for Windows
  targets, and likewise successful authentication via SMB
  is more valuable for Windows targets than for Linux
  targets.","n/a","","SSH was detected on port 22 but no credentials were provided.
SSH local checks were not enabled.

","","","","","","","","","None","","IAVB:0001-B-0504","","2018/06/27","2024/04/19","","",""
"117886","","","None","10.30.1.12","tcp","0","OS Security Patch Assessment Not Available","OS Security Patch Assessment is not available.","OS Security Patch Assessment is not available on the remote host.
This does not necessarily indicate a problem with the scan.
Credentials may not have been provided, OS security patch assessment
may not be supported for the target, the target may not have been
identified, or another issue may have occurred that prevented OS
security patch assessment from being available. See plugin output for
details.

This plugin reports non-failure information impacting the availability
of OS Security Patch Assessment. Failure information is reported by
plugin 21745 : 'OS Security Patch Assessment failed'.  If a target
host is not supported for OS Security Patch Assessment, plugin
110695 : 'OS Security Patch Assessment Checks Not Supported' will
report concurrently with this plugin.","n/a","","
The following issues were reported :

  - Plugin      : no_local_checks_credentials.nasl
    Plugin ID   : 110723
    Plugin Name : Target Credential Status by Authentication Protocol - No Credentials Provided
    Message     : 
Credentials were not provided for detected SSH service.
","","","","","","","","","None","","IAVB:0001-B-0515","","2018/10/02","2021/07/12","","",""
"153588","","","None","10.30.1.12","tcp","22","SSH SHA-1 HMAC Algorithms Enabled","The remote SSH server is configured to enable SHA-1 HMAC algorithms.","The remote SSH server is configured to enable SHA-1 HMAC algorithms.

Although NIST has formally deprecated use of SHA-1 for digital signatures, SHA-1 is still considered secure for HMAC as
the security of HMAC does not rely on the underlying hash function being resistant to collisions.

Note that this plugin only checks for the options of the remote SSH server.","n/a","","
The following client-to-server SHA-1 Hash-based Message Authentication Code (HMAC) algorithms are supported : 

  hmac-sha2-256-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha2-256,hmac-sha1,umac-128@openssh.com,hmac-sha2-512

The following server-to-client SHA-1 Hash-based Message Authentication Code (HMAC) algorithms are supported : 

  hmac-sha2-256-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha2-256,hmac-sha1,umac-128@openssh.com,hmac-sha2-512
","","","","","","","","","None","","","","2021/09/23","2022/04/05","","",""
"181418","","","None","10.30.1.12","tcp","22","OpenSSH Detection","An OpenSSH-based SSH server was detected on the remote host.","An OpenSSH-based SSH server was detected on the remote host.","n/a","https://www.openssh.com/","
  Service    : ssh
  Version    : 8.7
  Banner     : SSH-2.0-OpenSSH_8.7
  backported : 1
","","","","","","","","","None","","","","2023/09/14","2026/04/13","","",""
"209654","","","None","10.30.1.12","tcp","0","OS Fingerprints Detected","Multiple OS fingerprints were detected.","Using a combination of remote probes (TCP/IP, SMB, HTTP, NTP, SNMP, etc), 
it was possible to gather one or more fingerprints from the remote system. 
While the highest-confidence result was reported in plugin 11936, “OS Identification”, 
the complete set of fingerprints detected are reported here.","n/a","","
Following OS Fingerprints were found

Remote operating system : Linux Kernel 6.x on Amazon Linux 2
Confidence level : 56
Method : MLSinFP
Type : unknown
Fingerprint : unknown

Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP
Type : general-purpose
Fingerprint : SinFP:
   P1:B10113:F0x12:W62727:O0204ffff:M8961:
   P2:B10113:F0x12:W62643:O0204ffff0402080affffffff4445414401030307:M8961:
   P3:B00000:F0x00:W0:O0:M0
   P4:191603_7_p=27017R

Following fingerprints could not be used to determine OS : 
 SSH:!:SSH-2.0-OpenSSH_8.7
","","","","","","","","","None","","","","2025/02/26","2025/03/03","","",""
"242976","CVE-2025-6712","6.8","Medium","10.30.1.12","tcp","27017","MongoDB 8.0.x < 8.0.10 DoS (SERVER-106751)","The remote host is missing a security update.","The version of MongoDB installed on the remote host is 8.0 prior to 8.0.10. It is, therefore, affected by a 
vulnerability as referenced in the SERVER-106751 advisory.

  - MongoDB Server may be susceptible to disruption caused by high memory usage, potentially leading to 
    server crash. This condition is linked to inefficiencies in memory management related to internal 
    operations. In scenarios where certain internal processes persist longer than anticipated, memory 
    consumption can increase, potentially impacting server stability and availability. This issue affects 
    MongoDB Server v8.0 versions prior to 8.0.10. (CVE-2025-6712)

  Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
  number.","Upgrade to MongoDB version 8.0.10 or later.","https://jira.mongodb.org/browse/SERVER-106751","
  URL               : http://10.30.1.12:27017/
  Installed version : 8.0.6
  Fixed version     : 8.0.10
","I","","","6.5","","","","0.0004","Medium","","IAVB:2025-B-0124-S","","2025/07/29","2026/03/13","","",""
"242977","CVE-2025-6713","6.8","High","10.30.1.12","tcp","27017","MongoDB 6.0.x < 6.0.22 / 7.0.x < 7.0.20 / 8.0.x < 8.0.7 Privilege Escalation (SERVER-106752)","The remote host is missing a security update.","The version of MongoDB installed on the remote host is 6.0 prior to 6.0.22, 7.0 prior to 7.0.20 and 8.0 prior to 
8.0.7. It is, therefore, affected by a vulnerability as referenced in the SERVER-106752 advisory.

  - An unauthorized user may leverage a specially crafted aggregation pipeline to access data without proper 
    authorization due to improper handling of the $mergeCursors stage in MongoDB Server. This may lead to 
    access to data without further authorisation. This issue affects MongoDB Server MongoDB Server v8.0 
    versions prior to 8.0.7, MongoDB Server v7.0 versions prior to 7.0.19 and MongoDB Server v6.0 versions 
    prior to 6.0.22. (CVE-2025-6713)

  Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
  number.","Upgrade to MongoDB version 6.0.22, 7.0.20, 8.0.10 or later.","https://jira.mongodb.org/browse/SERVER-106752","
  URL               : http://10.30.1.12:27017/
  Installed version : 8.0.6
  Fixed version     : 8.0.7
","I","","","7.7","","","","0.0003","Medium","","IAVB:2025-B-0124-S","","2025/07/29","2026/03/13","","",""
"242979","CVE-2025-6714","5.0","High","10.30.1.12","tcp","27017","MongoDB 6.0.x < 6.0.23 / 7.0.x < 7.0.20 / 8.0.x < 8.0.9 Incorrect Handling of Incomplete Data (SERVER-106753)","The remote host is missing a security update.","The version of MongoDB installed on the remote host is 6.0 prior to 6.0.23, 7.0 prior to 7.0.20 and 8.0 prior to 
8.0.9. It is, therefore, affected by a vulnerability as referenced in the SERVER-106753 advisory.

  - MongoDB Server's mongos component can become unresponsive to new connections due to incorrect handling of 
    incomplete data. This affects MongoDB when configured with load balancer support. This issue affects 
    MongoDB Server v6.0 prior to 6.0.23, MongoDB Server v7.0 prior to 7.0.20 and MongoDB Server v8.0 prior to 
    8.0.9 Required Configuration: This affects MongoDB sharded clusters when configured with load balancer 
    support for mongos using HAProxy on specified ports. (CVE-2025-6714)

  Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
  number.","Upgrade to MongoDB version 6.0.23, 7.0.20, 8.0.9 or later.","https://jira.mongodb.org/browse/SERVER-106753","
  URL               : http://10.30.1.12:27017/
  Installed version : 8.0.6
  Fixed version     : 8.0.9
","I","","","7.5","","","","0.0004","Medium","","IAVB:2025-B-0124-S","","2025/07/29","2026/03/13","","",""
"265329","CVE-2025-10061","6.8","Medium","10.30.1.12","tcp","27017","MongoDB  6.0.x < 6.0.25 / 7.0.x < 7.0.22  / 8.0.x < 8.0.12 / 8.1.x < 8.1.2 (SERVER-99616)","The remote host is missing a security update.","The version of MongoDB installed on the remote host is 6.0 prior to 6.0.25, 7.0 prior to 7.0.22, 8.0 prior to 8.0.12
and 8.1 prior to 8.1.2. It is, therefore, affected by a vulnerability as referenced in the SERVER-99616 advisory.

  - An authorized user can cause a crash in the MongoDB Server through a specially crafted $group query. This 
    vulnerability is related to the incorrect handling of certain accumulator functions when additional 
    parameters are specified within the $group operation. This vulnerability could lead to denial of service 
    if triggered repeatedly. This issue affects MongoDB Server v6.0 versions prior to 6.0.25, MongoDB Server 
    v7.0 versions prior to 7.0.22, MongoDB Server v8.0 versions prior to 8.0.12 and MongoDB Server v8.1 
    versions prior to 8.1.2. (CVE-2025-10061)

  Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
  number.","Upgrade to MongoDB version 6.0.25, 7.0.22, 8.0.12, 8.1.2 or later.","https://jira.mongodb.org/browse/SERVER-99616","
  URL               : http://10.30.1.12:27017/
  Installed version : 8.0.6
  Fixed version     : 8.0.12
","I","","","6.5","","","","0.0004","Medium","","IAVB:2025-B-0154-S","","2025/09/17","2026/03/13","","",""
"265331","CVE-2025-10060","6.8","Medium","10.30.1.12","tcp","27017","MongoDB  6.0.x < 6.0.25 / 7.0.x < 7.0.22  / 8.0.x < 8.0.12 (SERVER-95524)","The remote host is missing a security update.","The version of MongoDB installed on the remote host is 6.0 prior to 6.0.25, 7.0 prior to 7.0.22 and 8.0 prior to 
8.0.12. It is, therefore, affected by a vulnerability as referenced in the SERVER-95524 advisory.

  - MongoDB Server may allow upsert operations retried within a transaction to violate unique index 
    constraints, potentially causing an invariant failure and server crash during commit. This issue may be 
    triggered by improper WriteUnitOfWork state management. This issue affects MongoDB Server v6.0 versions 
    prior to 6.0.25, MongoDB Server v7.0 versions prior to 7.0.22 and MongoDB Server v8.0 versions prior to 
    8.0.12. (CVE-2025-10060)

  Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
  number.","Upgrade to MongoDB version 6.0.25, 7.0.22, 8.0.12 or later.","https://jira.mongodb.org/browse/SERVER-95524","
  URL               : http://10.30.1.12:27017/
  Installed version : 8.0.6
  Fixed version     : 8.0.12
","I","","","6.5","","","","0.0005","Medium","","IAVB:2025-B-0154-S","","2025/09/17","2026/03/13","","",""
"277468","CVE-2025-12657","6.8","Medium","10.30.1.12","tcp","27017","MongoDB  7.0.x < 7.0.22  / 8.0.x < 8.0.10 / 8.2.0-rc0 (SERVER-101230)","The remote host is missing a security update.","The version of MongoDB installed on the remote host is 7.0 prior to 7.0.22, 8.0 prior to 8.0.10 and 8.2.0-rc0. 
It is, therefore, affected by a vulnerability as referenced in the SERVER-101230 advisory.

  - An authorized user may crash the MongoDB server by causing buffer over-read. This can be done by issuing 
    a DDL operation while queries are being issued, under some conditions. This issue affects MongoDB Server 
    v7.0 versions prior to 7.0.22, MongoDB Server v8.0 versions prior to 8.0.10, and MongoDB Server version 
    8.2.0. (CVE-2025-12657)

  Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
  number.","Upgrade to MongoDB version 7.0.22, 8.0.10, 8.2.0-rc0, or later.","https://jira.mongodb.org/browse/SERVER-101230","
  URL               : http://10.30.1.12:27017/
  Installed version : 8.0.6
  Fixed version     : 8.0.10 / 8.2.0-rc0
","I","5.9","","5.5","5.0","4.8","","0.0003","Medium","","IAVB:2025-B-0199-S","","2025/12/04","2026/03/13","","",""
"277470","CVE-2025-11979","6.8","Medium","10.30.1.12","tcp","27017","MongoDB  7.0.x < 7.0.25  / 8.0.x < 8.0.15 / 8.2.x < 8.2.1 / 8.3.0-rc0 (SERVER-105873)","The remote host is missing a security update.","The version of MongoDB installed on the remote host is 7.0 prior to 7.0.25, 8.0 prior to 8.0.15, 8.2 prior to 8.2.1 
and 8.3.0-rc0. It is, therefore, affected by a vulnerability as referenced in the SERVER-105873 advisory.

  - An authorized user may crash the MongoDB server by causing buffer over-read. This can be done by issuing 
    a DDL operation while queries are being issued, under some conditions. This issue affects MongoDB Server 
    v7.0 versions prior to 7.0.25, MongoDB Server v8.0 versions prior to 8.0.15, and MongoDB Server version 
    8.2.0. (CVE-2025-11979)

  Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
  number.","Upgrade to MongoDB version 7.0.25, 8.0.15, 8.2.1, 8.3.0-rc0, or later.","https://jira.mongodb.org/browse/SERVER-105873","
  URL               : http://10.30.1.12:27017/
  Installed version : 8.0.6
  Fixed version     : 8.0.15
","I","","","6.5","5.0","5.7","","0.0004","Medium","","IAVB:2025-B-0199-S","","2025/12/04","2026/03/13","","",""
"277650","","","None","10.30.1.12","tcp","22","Remote Services Not Using Post-Quantum Ciphers","Reports remote services that do not offer post-quantum ciphers.","This plugin reports network services that do not offer post-quantum
ciphers.  Tenable makes no attempt to determine whether the remote
service would be vulnerable to a post-quantum attack.

However, cryptography that depends on the classic difficulty of
solving the discrete logarithm problem or on the classic difficulty
of large prime factorization is broken by Shor's algorithm.  Examples
of this are RSA asymmetric encryption and Diffie-Hellman key
exchange.","n/a","http://www.nessus.org/u?7a390f87
http://www.nessus.org/u?ad7d6b3b
http://www.nessus.org/u?1c0c61e0
http://www.nessus.org/u?5eec4b28","The target SSH server offers no post-quantum ciphers.","","","","","","","","","None","","","","2025/12/08","2025/12/08","","",""
"280124","CVE-2025-14847","7.8","High","10.30.1.12","tcp","27017","MongoDB 3.6.x / 4.0.x / 4.2.x / 4.4.x < 4.4.30 / 5.0.x < 5.0.32 / 6.0.x < 6.0.27 / 7.0.x < 7.0.28 / 8.0.x < 8.0.17 / 8.2.x < 8.2.3 Uninitialized Heap Memory Leak (CVE-2025-14847)","The remote host is missing a security update.","The version of MongoDB installed on the remote host is 3.6.x, 4.0.x, 4.2.x, 4.4.x prior to 4.4.30, 5.0.x prior to
5.0.32, 6.0.x prior to 6.0.27, 7.0.x prior to 7.0.28, 8.0.x prior to 8.0.17, or 8.2.x prior to 8.2.3. It is, therefore,
affected by a uninitialized heap memeory leak vulnerability:

  - Mismatched length fields in Zlib compressed protocol headers may allow a read of uninitialized heap memory by an
    unauthenticated client. (CVE-2025-14847)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade to MongoDB version 4.4.30, 5.0.32, 6.0.27, 7.0.28, 8.0.17, or 8.2.3 or later.","https://jira.mongodb.org/browse/SERVER-115508","
  URL               : http://10.30.1.12:27017/
  Installed version : 8.0.6
  Fixed version     : 8.0.17
","","8.7","","7.5","6.4","7.0","","0.7666","High","","CISA-KNOWN-EXPLOITED:2026/01/19","","2025/12/29","2026/03/13","","true",""
"282478","CVE-2025-14847","7.8","Medium","10.30.1.12","tcp","27017","MongoDB Unauthenicated Uninitialized Heap Memory Leak (MongoBleed) (CVE-2025-14847) (Direct Check)","The remote web server is affected by a memory leak vulnerability.","The instance of MongoDB running on the remote host is affected by MongoBleed, an unauthenticated unintialized heap
memory leak vulnerability:

  - Mismatched length fields in Zlib compressed protocol headers may allow a read of uninitialized heap memory by an
    unauthenticated client. (CVE-2025-14847)

A remote, unauthenticated attacker can exploit this issue, via a specially crafted request, to leak potentially
sensitive server memory.","Upgrade to MongoDB version 4.4.30, 5.0.32, 6.0.27, 7.0.28, 8.0.17, or 8.2.3 or later.","https://github.com/joe-desimone/mongobleed
http://www.nessus.org/u?d81f67eb","Nessus was able to exploit an uninitialized heap memory leak vulnerability by
sending crafted requests and received the following leaked memory from the
server:

0x00:  5C 62 92 7F E1 50                                  \b...P          
0x00:  CB 8C 79 E1 50                                     ..y.P           
0x00:  73 73 69 6F 6E 73 5E 5C 75 30 30 30 31             ssions^\u0001   
0x00:  73 73 69 6F 6E 73 5E 20 68 61 6E 64 6C 65 73 20    ssions^ handles 
0x10:  61 70 70 6C 69 65 64                               applied         
0x0000:  36 30 20 32 37 36 36 32 30 31 20 30 20 32 37 30    60 2766201 0 270
0x0010:  20 30 20 32 31 30 36 35 33 35 20 37 39 35 37 30     0 2106535 79570
0x0020:  38 20 30 20 30 20 32 30 20 30 20 35 30 20 30 20    8 0 0 20 0 50 0 
0x0030:  36 38 32 32 33 39 36 31 20 33 38 32 30 37 37 37    68223961 3820777
0x0040:  34 37 32 20 35 32 36 37 38 20 31 38 34 34 36 37    472 52678 184467
0x0050:  34 34 30 37 33 37 30 39 35 35 31 36 31 35 20 31    44073709551615 1
0x0060:  38 37 36 35 31 30 32 33 34 33 37 36 33 32 20 31    87651023437632 1
0x0070:  38 37 36 35 31 30 39 30 39 37 33 35 35 32 20 32    87651090973552 2
0x0080:  38 31 34 37 34 32 33 30 35 30 34 30 30 30 20 30    81474230504000 0
0x0090:  20 30 20 30 20 38 34 30 35 35 30 37 20 34 30 39     0 0 8405507 409
0x00A0:  37 20 33 33 30 38 20 30 20 30 20 30 20 31 37 20    7 3308 0 0 0 17 
0x00B0:  30 20 30 20 30 20 30 20 30 20 30 20 31 38 37 36    0 0 0 0 0 0 1876
0x00C0:  35 31 30 39 33 32 31 36 37 30 34 20 31 38 37 36    51093216704 1876
0x00D0:  35 31 30 39 33 34 33 34 30 31 36 20 31 38 37 36    51093434016 1876
0x00E0:  35 31 37 38 34 38 36 33 37 34 34 20 32 38 31 34    51784863744 2814
0x00F0:  37 34 32 33 30 35 30 35 30 37 31 20 32 38 31 34    74230505071 2814
0x0100:  37 34 32 33 30 35 30 35 31 30 37 20 32 38 31 34    74230505107 2814
*
0x0120:  37 34 32 33 30 35 30 35 34 34 38 20 30 5C 6E 65    74230505448 0\ne
0x0130:  72 65 6E 63 65 20 66 6F 72 20 70 61 67 65 20 69    rence for page i
0x0140:  6E 64 65 78 20 61 6E 64 20 73 6C 6F 74 20 74 69    ndex and slot ti
0x0150:  6D 65 20 73 6C 65 65 70 69 6E 67 20 28 75 73 65    me sleeping (use
0x0160:  63 73 29                                           cs)             
0x0000:  36 30 20 32 37 36 36 32 30 31 20 30 20 32 37 30    60 2766201 0 270
0x0010:  20 30 20 32 31 30 36 35 33 38 20 37 39 35 37 31     0 2106538 79571
0x0020:  30 20 30 20 30 20 32 30 20 30 20 35 30 20 30 20    0 0 0 20 0 50 0 
0x0030:  36 38 32 32 33 39 36 31 20 33 38 32 30 37 37 37    68223961 3820777
0x0040:  34 37 32 20 35 32 36 37 38 20 31 38 34 34 36 37    472 52678 184467
0x0050:  34 34 30 37 33 37 30 39 35 35 31 36 31 35 20 31    44073709551615 1
0x0060:  38 37 36 35 31 30 32 33 34 33 37 36 33 32 20 31    87651023437632 1
0x0070:  38 37 36 35 31 30 39 30 39 37 33 35 35 32 20 32    87651090973552 2
0x0080:  38 31 34 37 34 32 33 30 35 30 34 30 30 30 20 30    81474230504000 0
0x0090:  20 30 20 30 20 38 34 30 35 35 30 37 20 34 30 39     0 0 8405507 409
0x00A0:  37 20 33 33 30 38 20 30 20 30 20 30 20 31 37 20    7 3308 0 0 0 17 
0x00B0:  30 20 30 20 30 20 30 20 30 20 30 20 31 38 37 36    0 0 0 0 0 0 1876
0x00C0:  35 31 30 39 33 32 31 36 37 30 34 20 31 38 37 36    51093216704 1876
0x00D0:  35 31 30 39 33 34 33 34 30 31 36 20 31 38 37 36    51093434016 1876
0x00E0:  35 31 37 38 34 38 36 33 37 34 34 20 32 38 31 34    51784863744 2814
0x00F0:  37 34 32 33 30 35 30 35 30 37 31 20 32 38 31 34    74230505071 2814
0x0100:  37 34 32 33 30 35 30 35 31 30 37 20 32 38 31 34    74230505107 2814
*
0x0120:  37 34 32 33 30 35 30 35 34 34 38 20 30 5C 6E 65    74230505448 0\ne
0x0130:  72 65 6E 63 65 20 66 6F 72 20 70 61 67 65 20 69    rence for page i
0x0140:  6E 64 65 78 20 61 6E 64 20 73 6C 6F 74 20 74 69    ndex and slot ti
0x0150:  6D 65 20 73 6C 65 65 70 69 6E 67 20 28 75 73 65    me sleeping (use
0x0160:  63 73 29                                           cs)             
0x00:  79 73 74 65 6D 2E 73 65 73 73 69 6F 6E 73 5E       ystem.sessions^ 
0x00:  65 D5 E9 AA AA                                     e....           
0x00:  72 45 72 72 6F 72 73 20 49 6E 41 64 64 72 45 72    rErrors InAddrEr
0x10:  72 6F 72 73 20 46 6F 72 77 44 61 74 61 67 72 61    rors ForwDatagra
0x20:  6D 73 20 49 6E 55 6E 6B 6E 6F 77 6E 50 72 6F 74    ms InUnknownProt
0x30:  6F 73 20 49 6E 44 69 73 63 61 72 64 73 20 49       os InDiscards I 
0x00:  74 73                                              ts              
","I","8.7","","6.5","6.4","6.0","","0.7666","High","","CISA-KNOWN-EXPLOITED:2026/01/19;IAVA:2025-A-0940-S","","2026/01/08","2026/04/16","","true",""
"298387","","","None","10.30.1.12","tcp","0","Shor's Harvest Now Decrypt Later","Reports remote services potentially vulnerable to Shor's Algorithm.","This plugin reports network services that may be vulnerable now to
a future attack by adversaries using a cryptographically relevant
quantum computer (CRQC). Shor's is a theoretical algorithm that
leverages the unique ability of quantum computation to do massively
parallel calculations developed by Peter Shor in 1994.

This algorithm easily computes two classically difficult mathematical
problems used in modern cryptography; discrete logarithms, and
factoring numbers formed by multiplying large primes.  Shor's reduces
both of these problems from taking exponential time in chosen cases
to being solvable in polynomial time.

Asymmetric encryption algorithms such as RSA, Diffie-Hellman and
Elliptic Curve Diffie-Hellman are impacted by Shor's Algorithm.  The
most common uses of these algorithms are in symmetric key
establishment and authentication.  These uses render Shor's
Algorithm particularly dangerous because it may give an adversary the
ability to harvest network communications now, and in the future,
when a CRQC becomes available, extract the symmetric key and decrypt
the communication.","Replace affected ciphers with algorithms chosen to resist CRQC attack.","http://www.nessus.org/u?54fba2c1","The SSH service on port 22 offers these ciphers vulnerable to Shor's:
	diffie-hellman-group-exchange-sha256
	curve25519-sha256
	ecdh-sha2-nistp256
	ecdh-sha2-nistp521
	curve25519-sha256@libssh.org
	ecdh-sha2-nistp384
	diffie-hellman-group18-sha512
	diffie-hellman-group14-sha256
	diffie-hellman-group16-sha512

","","","","","","","","","None","","","","2026/02/09","2026/04/13","","",""
